X,Y,Bed
449170.0,-1082900.0,-381.9
449210.0,-1082800.0,-371.6
449250.0,-1082600.0,-373.69
449280.0,-1082500.0,-380.53
449320.0,-1082300.0,-389.02
449360.0,-1082200.0,-397.08
449400.0,-1082000.0,-404.02
449430.0,-1081900.0,-411.05
449460.0,-1081700.0,-418.61
449500.0,-1081600.0,-424.53
449530.0,-1081400.0,-431.15
449560.0,-1081300.0,-437.77
449590.0,-1081100.0,-440.14
449610.0,-1081000.0,-441.75
449640.0,-1080800.0,-442.86
449660.0,-1080700.0,-444.75
449690.0,-1080500.0,-455.25
449710.0,-1080400.0,-467.81
449730.0,-1080200.0,-473.08
449760.0,-1080100.0,-473.94
449780.0,-1079900.0,-479.68
449810.0,-1079800.0,-484.88
449830.0,-1079600.0,-489.42
449850.0,-1079500.0,-500.04
449870.0,-1079300.0,-513.43
449890.0,-1079200.0,-522.56
449900.0,-1079000.0,-525.48
449920.0,-1078900.0,-526.05
449930.0,-1078700.0,-530.09
449940.0,-1078600.0,-533.15
449950.0,-1078400.0,-534.51
449960.0,-1078300.0,-538.84
449970.0,-1078100.0,-543.89
449970.0,-1078000.0,-544.91
449980.0,-1077800.0,-540.2
449980.0,-1077700.0,-533.84
449980.0,-1077500.0,-531.96
449970.0,-1077400.0,-534.53
449970.0,-1077200.0,-536.6
449960.0,-1077100.0,-536.23
449950.0,-1076900.0,-533.28
449940.0,-1076800.0,-533.07
449930.0,-1076600.0,-537.2
449920.0,-1076500.0,-538.69
449910.0,-1076300.0,-543.27
449890.0,-1076200.0,-545.62
449870.0,-1076000.0,-537.68
449850.0,-1075900.0,-535.45
449830.0,-1075700.0,-530.21
449800.0,-1075600.0,-514.4
449780.0,-1075500.0,-511.13
449750.0,-1075300.0,-517.36
449720.0,-1075200.0,-523.16
449680.0,-1075000.0,-524.63
449650.0,-1074900.0,-502.39
449610.0,-1074700.0,-461.91
449580.0,-1074600.0,-428.17
449530.0,-1074500.0,-404.51
449490.0,-1074300.0,-391.87
449450.0,-1074200.0,-417.79
449400.0,-1074000.0,-477.0
449350.0,-1073900.0,-495.55
449270.0,-1073700.0,-435.03
449210.0,-1073500.0,-424.09
449160.0,-1073400.0,-375.02
449110.0,-1073300.0,-373.28
449050.0,-1073100.0,-441.98
449000.0,-1073000.0,-438.74
448940.0,-1072900.0,-372.38
448890.0,-1072700.0,-385.81
448830.0,-1072600.0,-430.65
448780.0,-1072500.0,-393.55
448720.0,-1072300.0,-332.32
448670.0,-1072200.0,-335.43
448610.0,-1072100.0,-379.58
448560.0,-1071900.0,-417.41
448500.0,-1071800.0,-448.06
448450.0,-1071700.0,-493.36
448390.0,-1071500.0,-515.43
448340.0,-1071400.0,-474.61
448280.0,-1071300.0,-446.65
448220.0,-1071100.0,-453.65
448170.0,-1071000.0,-456.37
448110.0,-1070900.0,-477.73
448060.0,-1070800.0,-464.7
448000.0,-1070600.0,-406.29
447950.0,-1070500.0,-409.54
447890.0,-1070400.0,-438.82
447830.0,-1070200.0,-422.88
447780.0,-1070100.0,-409.53
447720.0,-1070000.0,-417.34
447670.0,-1069900.0,-423.88
447610.0,-1069700.0,-416.66
447550.0,-1069600.0,-400.16
447490.0,-1069500.0,-403.6
447430.0,-1069400.0,-418.82
447360.0,-1069200.0,-426.12
447300.0,-1069100.0,-457.52
447230.0,-1069000.0,-493.3
447160.0,-1068900.0,-453.42
447090.0,-1068800.0,-370.94
447020.0,-1068600.0,-379.38
446950.0,-1068500.0,-430.86
446880.0,-1068400.0,-410.58
446810.0,-1068300.0,-396.27
446740.0,-1068200.0,-372.26
446670.0,-1068000.0,-285.21
446600.0,-1067900.0,-307.28
446530.0,-1067800.0,-426.71
446460.0,-1067700.0,-438.95
446390.0,-1067600.0,-392.07
446320.0,-1067500.0,-373.92
446250.0,-1067300.0,-356.17
446170.0,-1067200.0,-378.62
446110.0,-1067100.0,-403.55
446040.0,-1067000.0,-385.27
445970.0,-1066800.0,-375.41
445910.0,-1066700.0,-374.78
445840.0,-1066600.0,-391.86
445780.0,-1066500.0,-410.81
445720.0,-1066300.0,-411.8
445670.0,-1066200.0,-433.57
445610.0,-1066100.0,-429.74
445560.0,-1066000.0,-369.41
445500.0,-1065800.0,-333.9
445460.0,-1065700.0,-339.4
445410.0,-1065600.0,-350.34
445360.0,-1065400.0,-388.57
445320.0,-1065300.0,-436.66
445280.0,-1065200.0,-457.09
445240.0,-1065000.0,-461.41
445200.0,-1064900.0,-441.31
445170.0,-1064800.0,-396.3
445130.0,-1064600.0,-370.95
445100.0,-1064500.0,-389.43
445070.0,-1064400.0,-407.44
445050.0,-1064200.0,-372.99
445020.0,-1064100.0,-334.41
444990.0,-1064000.0,-356.91
444960.0,-1063800.0,-375.73
444930.0,-1063700.0,-349.2
444900.0,-1063500.0,-356.45
444870.0,-1063400.0,-387.77
444850.0,-1063300.0,-378.6
444820.0,-1063100.0,-359.17
444790.0,-1063000.0,-345.38
444770.0,-1062900.0,-314.39
444750.0,-1062700.0,-273.6
444730.0,-1062600.0,-254.71
444710.0,-1062500.0,-282.6
444690.0,-1062300.0,-334.51
444680.0,-1062200.0,-365.58
444660.0,-1062000.0,-367.74
444650.0,-1061900.0,-372.53
444640.0,-1061800.0,-384.96
444630.0,-1061600.0,-373.33
444620.0,-1061500.0,-346.99
444620.0,-1061400.0,-334.32
444610.0,-1061200.0,-327.29
444610.0,-1061100.0,-318.18
444610.0,-1060900.0,-315.0
444620.0,-1060800.0,-315.49
444620.0,-1060700.0,-313.26
444630.0,-1060500.0,-311.16
444630.0,-1060400.0,-315.1
444640.0,-1060200.0,-317.13
444650.0,-1060100.0,-312.67
444670.0,-1060000.0,-312.76
444680.0,-1059800.0,-298.18
444700.0,-1059700.0,-263.55
444720.0,-1059600.0,-252.34
444730.0,-1059400.0,-264.28
444750.0,-1059300.0,-262.02
444770.0,-1059200.0,-266.05
444780.0,-1059000.0,-298.87
444800.0,-1058900.0,-309.56
444820.0,-1058700.0,-290.91
444830.0,-1058600.0,-289.37
444850.0,-1058500.0,-295.6
444870.0,-1058300.0,-297.09
444890.0,-1058200.0,-297.9
444900.0,-1058100.0,-297.03
444920.0,-1057900.0,-301.72
444940.0,-1057800.0,-295.13
444950.0,-1057700.0,-274.4
444970.0,-1057500.0,-267.84
444990.0,-1057400.0,-270.87
445010.0,-1057300.0,-270.87
445020.0,-1057100.0,-272.45
445040.0,-1057000.0,-273.98
445060.0,-1056800.0,-271.9
445080.0,-1056700.0,-262.38
445110.0,-1056600.0,-253.23
445140.0,-1056400.0,-260.23
445160.0,-1056300.0,-273.75
445190.0,-1056200.0,-276.89
445230.0,-1056100.0,-275.33
445260.0,-1055900.0,-276.82
445300.0,-1055800.0,-277.22
445340.0,-1055700.0,-275.95
445380.0,-1055500.0,-276.21
445420.0,-1055400.0,-276.65
445470.0,-1055300.0,-276.32
445520.0,-1055200.0,-275.33
445570.0,-1055000.0,-275.36
445620.0,-1054900.0,-274.21
445670.0,-1054800.0,-267.37
445730.0,-1054700.0,-264.64
445780.0,-1054600.0,-265.97
445840.0,-1054400.0,-259.32
445900.0,-1054300.0,-244.29
445970.0,-1054200.0,-231.1
446030.0,-1054100.0,-237.69
446090.0,-1054000.0,-248.25
446160.0,-1053900.0,-237.74
446220.0,-1053700.0,-226.94
446290.0,-1053600.0,-226.67
446360.0,-1053500.0,-225.38
446430.0,-1053400.0,-222.35
446500.0,-1053300.0,-218.48
446580.0,-1053200.0,-218.03
446650.0,-1053100.0,-219.88
446730.0,-1053000.0,-217.8
446800.0,-1052900.0,-217.55
446880.0,-1052800.0,-220.59
446950.0,-1052700.0,-221.7
447030.0,-1052600.0,-218.92
447110.0,-1052500.0,-211.46
447180.0,-1052300.0,-206.23
447260.0,-1052200.0,-205.81
447340.0,-1052100.0,-203.77
447420.0,-1052000.0,-203.31
447500.0,-1051900.0,-201.53
447580.0,-1051800.0,-192.29
447660.0,-1051700.0,-185.64
447740.0,-1051600.0,-188.79
447820.0,-1051600.0,-193.83
447910.0,-1051500.0,-195.27
448000.0,-1051400.0,-196.09
448090.0,-1051300.0,-194.49
448180.0,-1051200.0,-188.12
448270.0,-1051100.0,-192.98
448360.0,-1051000.0,-220.38
448450.0,-1050900.0,-247.58
448550.0,-1050900.0,-251.19
448650.0,-1050800.0,-247.37
448750.0,-1050700.0,-260.22
448840.0,-1050600.0,-263.64
448940.0,-1050500.0,-235.65
449040.0,-1050500.0,-214.76
449140.0,-1050400.0,-215.73
449240.0,-1050300.0,-216.56
449340.0,-1050200.0,-213.88
449430.0,-1050200.0,-216.79
449530.0,-1050100.0,-224.36
449630.0,-1050000.0,-224.97
449730.0,-1049900.0,-220.17
449830.0,-1049900.0,-220.69
449920.0,-1049800.0,-225.9
450020.0,-1049700.0,-228.78
450110.0,-1049600.0,-212.85
450210.0,-1049600.0,-186.3
450310.0,-1049500.0,-179.78
450400.0,-1049400.0,-186.97
450500.0,-1049300.0,-197.91
450590.0,-1049300.0,-216.03
450690.0,-1049200.0,-227.84
450780.0,-1049100.0,-228.27
450880.0,-1049000.0,-224.84
450970.0,-1049000.0,-224.45
451070.0,-1048900.0,-231.2
451160.0,-1048800.0,-227.46
451260.0,-1048700.0,-208.12
451350.0,-1048700.0,-214.39
451450.0,-1048600.0,-251.01
451540.0,-1048500.0,-268.4
451640.0,-1048400.0,-267.13
451730.0,-1048400.0,-271.24
451830.0,-1048300.0,-266.68
451920.0,-1048200.0,-256.95
452010.0,-1048100.0,-257.4
452110.0,-1048100.0,-258.05
452200.0,-1048000.0,-258.67
452300.0,-1047900.0,-261.56
452390.0,-1047800.0,-258.78
452480.0,-1047800.0,-257.3
452580.0,-1047700.0,-259.17
452680.0,-1047600.0,-257.57
452770.0,-1047500.0,-258.34
452870.0,-1047500.0,-260.89
452970.0,-1047400.0,-259.4
453070.0,-1047300.0,-258.09
453170.0,-1047300.0,-259.58
453270.0,-1047200.0,-260.37
453370.0,-1047100.0,-258.5
453480.0,-1047100.0,-258.01
453580.0,-1047000.0,-260.67
453690.0,-1046900.0,-263.49
453790.0,-1046900.0,-264.4
453900.0,-1046800.0,-262.18
454000.0,-1046800.0,-261.02
454110.0,-1046700.0,-262.61
454220.0,-1046600.0,-261.1
454330.0,-1046600.0,-258.13
454430.0,-1046500.0,-255.59
454540.0,-1046500.0,-244.56
454650.0,-1046400.0,-230.4
454750.0,-1046300.0,-227.38
454860.0,-1046300.0,-229.18
454960.0,-1046200.0,-229.21
455070.0,-1046100.0,-232.15
455170.0,-1046100.0,-233.26
455280.0,-1046000.0,-230.47
455380.0,-1046000.0,-228.75
455480.0,-1045900.0,-228.02
455590.0,-1045800.0,-227.92
455690.0,-1045800.0,-229.79
455790.0,-1045700.0,-231.13
455890.0,-1045600.0,-229.63
456000.0,-1045600.0,-233.7
456100.0,-1045500.0,-245.77
456200.0,-1045400.0,-251.55
456310.0,-1045400.0,-247.73
456410.0,-1045300.0,-242.79
456520.0,-1045200.0,-240.62
456620.0,-1045200.0,-240.19
456730.0,-1045100.0,-238.5
456830.0,-1045000.0,-236.66
456940.0,-1045000.0,-235.55
457050.0,-1044900.0,-234.54
457160.0,-1044800.0,-232.83
457260.0,-1044800.0,-227.43
457370.0,-1044700.0,-223.16
457480.0,-1044700.0,-226.41
457590.0,-1044600.0,-231.18
457700.0,-1044500.0,-231.13
457810.0,-1044500.0,-230.29
457910.0,-1044400.0,-230.31
458020.0,-1044400.0,-231.0
458220.0,-1044200.0,-226.05
458330.0,-1044200.0,-226.6
458440.0,-1044100.0,-226.9
458550.0,-1044100.0,-232.42
458660.0,-1044000.0,-235.66
458770.0,-1043900.0,-231.18
458880.0,-1043900.0,-228.82
458990.0,-1043800.0,-230.6
459100.0,-1043800.0,-229.06
459210.0,-1043700.0,-222.38
459320.0,-1043600.0,-215.16
459440.0,-1043600.0,-210.95
459540.0,-1043500.0,-208.33
459660.0,-1043500.0,-206.02
459770.0,-1043400.0,-205.47
459880.0,-1043400.0,-206.64
459990.0,-1043300.0,-207.75
460110.0,-1043200.0,-208.59
460220.0,-1043200.0,-209.76
460330.0,-1043100.0,-209.8
460440.0,-1043100.0,-207.67
460550.0,-1043000.0,-205.57
460670.0,-1042900.0,-205.75
460780.0,-1042900.0,-207.09
460890.0,-1042800.0,-208.22
461010.0,-1042800.0,-208.73
461120.0,-1042700.0,-207.66
461230.0,-1042700.0,-206.17
461350.0,-1042600.0,-205.94
461460.0,-1042500.0,-204.89
461580.0,-1042500.0,-203.03
461690.0,-1042400.0,-201.39
461810.0,-1042400.0,-197.65
461930.0,-1042300.0,-195.66
462040.0,-1042300.0,-198.03
462160.0,-1042200.0,-198.71
462270.0,-1042100.0,-198.2
462390.0,-1042100.0,-198.94
462500.0,-1042000.0,-198.55
462610.0,-1042000.0,-197.93
462730.0,-1041900.0,-197.19
462840.0,-1041800.0,-195.52
462960.0,-1041800.0,-195.44
463070.0,-1041700.0,-196.76
463180.0,-1041700.0,-195.71
463300.0,-1041600.0,-194.45
463410.0,-1041500.0,-196.13
463520.0,-1041500.0,-198.02
463640.0,-1041400.0,-198.73
463750.0,-1041300.0,-198.3
463860.0,-1041300.0,-197.5
463980.0,-1041200.0,-196.2
464090.0,-1041100.0,-191.53
464200.0,-1041100.0,-180.84
464310.0,-1041000.0,-170.51
464430.0,-1041000.0,-166.78
464540.0,-1040900.0,-166.08
464650.0,-1040800.0,-167.49
464770.0,-1040800.0,-171.27
464880.0,-1040700.0,-173.43
465000.0,-1040600.0,-175.91
465110.0,-1040600.0,-182.85
465220.0,-1040500.0,-189.68
465330.0,-1040500.0,-186.07
465450.0,-1040400.0,-177.22
465560.0,-1040300.0,-179.62
465670.0,-1040300.0,-187.27
465790.0,-1040200.0,-184.73
465900.0,-1040100.0,-176.21
466010.0,-1040100.0,-172.19
466130.0,-1040000.0,-174.66
466240.0,-1040000.0,-177.43
466350.0,-1039900.0,-174.77
466470.0,-1039800.0,-177.48
466580.0,-1039800.0,-189.27
466690.0,-1039700.0,-190.08
466810.0,-1039700.0,-177.86
466920.0,-1039600.0,-172.42
467030.0,-1039500.0,-173.89
467150.0,-1039500.0,-171.72
467260.0,-1039400.0,-171.56
467380.0,-1039400.0,-174.68
467490.0,-1039300.0,-172.71
467600.0,-1039200.0,-170.61
467720.0,-1039200.0,-172.12
467830.0,-1039100.0,-173.2
467950.0,-1039100.0,-180.21
468060.0,-1039000.0,-190.53
468170.0,-1038900.0,-186.18
468290.0,-1038900.0,-167.55
468400.0,-1038800.0,-154.87
468510.0,-1038800.0,-153.68
468630.0,-1038700.0,-151.21
468740.0,-1038600.0,-148.27
468860.0,-1038600.0,-150.58
468970.0,-1038500.0,-150.87
469080.0,-1038400.0,-150.77
469200.0,-1038400.0,-153.61
469310.0,-1038300.0,-153.57
469430.0,-1038300.0,-151.95
469540.0,-1038200.0,-151.72
469650.0,-1038200.0,-151.82
469770.0,-1038100.0,-152.22
469880.0,-1038000.0,-151.89
470000.0,-1038000.0,-150.52
470110.0,-1037900.0,-150.27
470230.0,-1037900.0,-150.35
470340.0,-1037800.0,-148.59
470450.0,-1037700.0,-148.06
470570.0,-1037700.0,-149.44
470680.0,-1037600.0,-150.03
470800.0,-1037600.0,-149.89
470920.0,-1037500.0,-152.25
471030.0,-1037400.0,-155.62
471140.0,-1037400.0,-153.74
471260.0,-1037300.0,-150.39
471370.0,-1037300.0,-152.21
471490.0,-1037200.0,-153.28
471600.0,-1037100.0,-149.78
471710.0,-1037100.0,-148.34
471820.0,-1037000.0,-150.48
471940.0,-1036900.0,-153.99
472050.0,-1036900.0,-159.74
472160.0,-1036800.0,-164.43
472270.0,-1036800.0,-163.92
472390.0,-1036700.0,-159.42
472500.0,-1036600.0,-151.93
472610.0,-1036600.0,-144.97
472730.0,-1036500.0,-143.53
472840.0,-1036400.0,-145.15
472950.0,-1036400.0,-142.33
473070.0,-1036300.0,-133.68
473180.0,-1036200.0,-127.56
473290.0,-1036200.0,-128.07
473410.0,-1036100.0,-128.31
473520.0,-1036100.0,-122.44
473630.0,-1036000.0,-113.4
473750.0,-1035900.0,-110.42
473860.0,-1035900.0,-112.28
473970.0,-1035800.0,-109.43
474090.0,-1035700.0,-106.22
474200.0,-1035700.0,-109.48
474310.0,-1035600.0,-112.17
474430.0,-1035600.0,-111.47
474540.0,-1035500.0,-112.23
474660.0,-1035400.0,-113.88
474770.0,-1035400.0,-113.2
474880.0,-1035300.0,-111.4
475000.0,-1035200.0,-111.86
475110.0,-1035200.0,-112.51
475230.0,-1035100.0,-110.91
475340.0,-1035100.0,-110.7
475460.0,-1035000.0,-110.56
475570.0,-1034900.0,-107.61
475690.0,-1034900.0,-105.08
475810.0,-1034800.0,-101.86
475920.0,-1034800.0,-97.332
476040.0,-1034700.0,-96.566
476150.0,-1034600.0,-101.72
476270.0,-1034600.0,-106.62
476380.0,-1034500.0,-100.51
476500.0,-1034500.0,-90.214
476620.0,-1034400.0,-88.54299999999998
476730.0,-1034300.0,-92.12
476850.0,-1034300.0,-93.84
476960.0,-1034200.0,-93.773
477080.0,-1034200.0,-93.353
477200.0,-1034100.0,-93.144
477310.0,-1034000.0,-92.216
477430.0,-1034000.0,-90.797
477550.0,-1033900.0,-91.418
477660.0,-1033900.0,-92.419
477780.0,-1033800.0,-91.611
477900.0,-1033700.0,-91.352
478010.0,-1033700.0,-91.021
478130.0,-1033600.0,-90.931
478250.0,-1033500.0,-91.255
478370.0,-1033500.0,-92.065
478480.0,-1033400.0,-93.325
478600.0,-1033400.0,-92.375
478720.0,-1033300.0,-90.385
478830.0,-1033200.0,-90.415
478950.0,-1033200.0,-90.805
479070.0,-1033100.0,-90.595
479180.0,-1033100.0,-89.84299999999998
479300.0,-1033000.0,-88.831
479420.0,-1032900.0,-88.52799999999998
479540.0,-1032900.0,-88.595
479650.0,-1032800.0,-88.962
479770.0,-1032800.0,-88.919
479890.0,-1032700.0,-88.35600000000002
480000.0,-1032600.0,-86.98299999999998
444220.0,-1090000.0,-283.4
444160.0,-1089800.0,-289.95
444090.0,-1089700.0,-303.68
444020.0,-1089600.0,-323.99
443950.0,-1089500.0,-345.12
443880.0,-1089300.0,-359.36
443810.0,-1089200.0,-362.5
443740.0,-1089100.0,-356.69
443660.0,-1089000.0,-348.4
443590.0,-1088900.0,-344.62
443510.0,-1088800.0,-349.52
443430.0,-1088700.0,-362.15
443360.0,-1088600.0,-375.86
443280.0,-1088400.0,-381.92
443200.0,-1088300.0,-375.72
443120.0,-1088200.0,-361.16
443040.0,-1088100.0,-347.03
442950.0,-1088000.0,-340.68
442870.0,-1087900.0,-341.19
442790.0,-1087800.0,-341.5
442700.0,-1087700.0,-338.06
442620.0,-1087600.0,-333.27
442530.0,-1087500.0,-333.09
442450.0,-1087400.0,-340.96
442360.0,-1087300.0,-354.49
442270.0,-1087200.0,-368.58
442190.0,-1087100.0,-381.92
442100.0,-1087000.0,-399.3
442010.0,-1086900.0,-422.65
441920.0,-1086800.0,-456.0
441840.0,-1086800.0,-491.9
441750.0,-1086700.0,-518.86
441670.0,-1086600.0,-528.77
441580.0,-1086500.0,-521.57
441500.0,-1086400.0,-503.4
441420.0,-1086300.0,-480.4
441340.0,-1086200.0,-453.58
441260.0,-1086100.0,-425.41
441180.0,-1086000.0,-397.69
441100.0,-1085900.0,-370.02
441020.0,-1085800.0,-337.85
440940.0,-1085700.0,-298.32
440860.0,-1085600.0,-257.36
440790.0,-1085500.0,-226.17
440710.0,-1085400.0,-209.33
440630.0,-1085400.0,-199.71
440560.0,-1085300.0,-187.35
440490.0,-1085200.0,-170.38
440410.0,-1085100.0,-155.38
440340.0,-1085000.0,-149.2
440270.0,-1084900.0,-152.73
440200.0,-1084800.0,-160.81
440130.0,-1084700.0,-166.49
440060.0,-1084600.0,-165.14
439990.0,-1084600.0,-156.2
439930.0,-1084500.0,-142.55
439860.0,-1084400.0,-128.95
439800.0,-1084300.0,-120.68
439740.0,-1084200.0,-121.36
439680.0,-1084100.0,-130.9
439630.0,-1084000.0,-145.82
439580.0,-1083900.0,-162.26
439530.0,-1083800.0,-182.0
439480.0,-1083700.0,-200.38
439440.0,-1083600.0,-218.51
439390.0,-1083500.0,-238.11
439350.0,-1083400.0,-260.24
439310.0,-1083300.0,-284.98
439280.0,-1083200.0,-307.56
439240.0,-1083100.0,-319.55
439210.0,-1083000.0,-316.86
439180.0,-1082900.0,-304.68
439150.0,-1082800.0,-294.4
439130.0,-1082700.0,-294.38
439110.0,-1082600.0,-303.99
439090.0,-1082500.0,-317.41
439070.0,-1082400.0,-328.27
439050.0,-1082300.0,-334.79
439040.0,-1082200.0,-339.08
439030.0,-1082100.0,-342.37
439020.0,-1082000.0,-346.78
439010.0,-1081800.0,-351.34
439010.0,-1081700.0,-354.44
439000.0,-1081600.0,-353.39
439000.0,-1081500.0,-348.94
439000.0,-1081400.0,-342.74
438990.0,-1081300.0,-333.74
438990.0,-1081200.0,-320.86
438990.0,-1081100.0,-307.05
438990.0,-1081000.0,-299.51
438990.0,-1080900.0,-303.26
438990.0,-1080800.0,-315.09
438990.0,-1080700.0,-323.71
438990.0,-1080600.0,-325.88
438990.0,-1080500.0,-326.73
438990.0,-1080400.0,-329.12
438990.0,-1080300.0,-332.26
438990.0,-1080200.0,-336.56
438990.0,-1080100.0,-347.78
438990.0,-1080000.0,-372.78
438980.0,-1079900.0,-411.95
438970.0,-1079800.0,-457.04
438960.0,-1079700.0,-493.8
438940.0,-1079600.0,-507.33
438930.0,-1079500.0,-490.83
438910.0,-1079400.0,-454.13
438880.0,-1079300.0,-420.07
438860.0,-1079200.0,-407.29
438830.0,-1079100.0,-416.02
438800.0,-1079000.0,-433.46
438770.0,-1078900.0,-449.92
438740.0,-1078800.0,-466.73
438700.0,-1078700.0,-485.78
438670.0,-1078600.0,-504.97
438620.0,-1078500.0,-518.82
438580.0,-1078400.0,-531.0
438540.0,-1078300.0,-552.3
438490.0,-1078200.0,-585.6
438440.0,-1078100.0,-616.47
438390.0,-1078000.0,-625.47
438330.0,-1077900.0,-608.48
438280.0,-1077800.0,-577.73
438220.0,-1077700.0,-543.98
438160.0,-1077600.0,-504.5
438090.0,-1077500.0,-459.82
438030.0,-1077400.0,-416.21
437960.0,-1077300.0,-385.41
437890.0,-1077300.0,-374.03
437820.0,-1077200.0,-380.69
437740.0,-1077100.0,-399.72
437600.0,-1076900.0,-453.27
437520.0,-1076900.0,-481.56
437440.0,-1076800.0,-511.36
437350.0,-1076700.0,-536.77
437270.0,-1076600.0,-553.36
437180.0,-1076600.0,-558.14
437090.0,-1076500.0,-551.46
437000.0,-1076400.0,-538.89
436910.0,-1076400.0,-529.96
436810.0,-1076300.0,-532.57
436720.0,-1076200.0,-547.0
436620.0,-1076200.0,-564.33
436520.0,-1076100.0,-570.93
436420.0,-1076100.0,-559.39
436320.0,-1076000.0,-533.44
436220.0,-1076000.0,-500.72
436110.0,-1075900.0,-465.84
436010.0,-1075900.0,-425.09
435900.0,-1075800.0,-374.24
435790.0,-1075800.0,-322.32
435680.0,-1075800.0,-284.51
435570.0,-1075700.0,-269.88
435460.0,-1075700.0,-272.05
435340.0,-1075600.0,-272.62
435230.0,-1075600.0,-258.72
435110.0,-1075600.0,-232.71
434990.0,-1075600.0,-207.6
434870.0,-1075500.0,-194.57
434750.0,-1075500.0,-196.32
434630.0,-1075500.0,-208.43
434510.0,-1075500.0,-223.98
434390.0,-1075500.0,-237.08
434270.0,-1075400.0,-245.25
434150.0,-1075400.0,-250.76
434030.0,-1075400.0,-258.78
433900.0,-1075400.0,-271.68
433780.0,-1075400.0,-284.44
433650.0,-1075400.0,-284.49
433530.0,-1075400.0,-262.05
433400.0,-1075400.0,-223.03
433280.0,-1075400.0,-186.5
433150.0,-1075400.0,-169.09
433030.0,-1075400.0,-169.72
432900.0,-1075400.0,-178.31
432770.0,-1075500.0,-183.41
432640.0,-1075500.0,-183.0
432520.0,-1075500.0,-177.4
432390.0,-1075500.0,-170.47
432260.0,-1075500.0,-159.22
432140.0,-1075500.0,-142.48
432010.0,-1075600.0,-124.85
431890.0,-1075600.0,-110.57
431760.0,-1075600.0,-97.915
431630.0,-1075600.0,-80.994
431510.0,-1075700.0,-57.333
431380.0,-1075700.0,-31.732
431260.0,-1075700.0,-10.632
431130.0,-1075800.0,6.2893
431010.0,-1075800.0,25.7
430880.0,-1075900.0,50.848
430760.0,-1075900.0,75.673
430630.0,-1075900.0,90.601
430510.0,-1076000.0,92.462
430380.0,-1076000.0,85.241
430260.0,-1076100.0,73.689
430140.0,-1076100.0,58.892
430020.0,-1076200.0,40.812
429900.0,-1076300.0,21.662
429780.0,-1076300.0,5.332000000000002
429670.0,-1076400.0,-4.972
429550.0,-1076400.0,-7.7215
429440.0,-1076500.0,-2.9483
429320.0,-1076600.0,10.805
429210.0,-1076600.0,34.598
429100.0,-1076700.0,66.771
428990.0,-1076800.0,100.99
428880.0,-1076800.0,127.42
428770.0,-1076900.0,137.69
428660.0,-1077000.0,128.87
428560.0,-1077100.0,104.44
428450.0,-1077100.0,72.29899999999998
428350.0,-1077200.0,41.522
428240.0,-1077300.0,19.615
428140.0,-1077400.0,10.928
428040.0,-1077400.0,15.981
427940.0,-1077500.0,32.595
427840.0,-1077600.0,58.418
427740.0,-1077700.0,92.261
427640.0,-1077800.0,132.43
427540.0,-1077800.0,173.8
427450.0,-1077900.0,208.01
427350.0,-1078000.0,227.2
427250.0,-1078100.0,230.76
427160.0,-1078200.0,224.8
427060.0,-1078300.0,217.03
426970.0,-1078300.0,213.57
426870.0,-1078400.0,217.2
426780.0,-1078500.0,226.46
426690.0,-1078600.0,236.1
426590.0,-1078700.0,239.27
426500.0,-1078800.0,231.62
426410.0,-1078900.0,214.81
426320.0,-1078900.0,195.73
426230.0,-1079000.0,179.6
426140.0,-1079100.0,166.25
426050.0,-1079200.0,152.27
425960.0,-1079300.0,135.93
425870.0,-1079400.0,116.34
425790.0,-1079500.0,93.23
425700.0,-1079600.0,67.26899999999999
425610.0,-1079700.0,40.098
425520.0,-1079800.0,14.957
425440.0,-1079800.0,-3.5338
425350.0,-1079900.0,-10.815
425260.0,-1080000.0,-4.9958
425180.0,-1080100.0,11.063
425090.0,-1080200.0,31.581
425010.0,-1080300.0,47.67100000000001
424920.0,-1080400.0,56.142
424840.0,-1080500.0,58.37300000000001
424760.0,-1080600.0,56.584
424680.0,-1080700.0,53.335
424600.0,-1080800.0,51.896
424520.0,-1080900.0,55.621
424440.0,-1081000.0,64.969
424370.0,-1081100.0,76.17
424290.0,-1081200.0,84.581
424220.0,-1081300.0,89.33200000000002
424160.0,-1081400.0,94.533
424090.0,-1081500.0,104.39
424030.0,-1081600.0,116.86
423960.0,-1081700.0,123.93
423900.0,-1081800.0,119.13
